Time(s),Reference(C),Temperature(C),Control_Effort(%)
0.0,35.0,29.729,98.24420928955078
1.0,35.0,29.89,99.91722106933594
2.0,35.0,29.954,99.61471557617188
3.01,35.0,29.922,99.71338653564453
4.01,35.0,29.857,99.56649780273438
5.01,35.0,29.89,99.21482849121094
6.02,35.0,29.922,98.76399993896484
7.0,35.0,29.922,97.36911010742188
8.01,35.0,29.954,94.57899475097656
9.01,35.0,30.051,91.10686492919922
10.01,35.0,30.212,87.7731704711914
11.01,35.0,30.18,88.10260772705078
12.0,35.0,30.244,87.99015045166016
13.01,35.0,30.405,86.62783813476562
14.01,35.0,30.438,86.82450866699219
15.01,35.0,30.566,93.51823425292969
16.01,35.0,30.631,91.50827026367188
17.01,35.0,30.856,87.74553680419922
18.01,35.0,30.856,80.77574920654297
19.0,35.0,30.953,83.55714416503906
20.01,35.0,31.275,76.37213134765625
21.01,35.0,31.404,77.239501953125
22.0,35.0,31.437,74.06993865966797
23.01,35.0,31.565,74.54251098632812
24.01,35.0,31.823,74.85604858398438
25.01,35.0,32.081,72.49404907226562
26.01,35.0,32.081,72.31839752197266
27.0,35.0,32.307,71.30917358398438
28.01,35.0,32.5,71.30831909179688
29.01,35.0,32.693,70.19330596923828
30.01,35.0,32.919,71.95852661132812
31.0,35.0,33.112,68.98593139648438
32.01,35.0,33.306,68.41333770751953
33.01,35.0,33.467,66.20425415039062
34.0,35.0,33.66,67.48381042480469
35.0,35.0,33.789,64.51075744628906
36.01,35.0,34.047,67.11443328857422
37.01,35.0,34.24,63.134063720703125
38.0,35.0,34.434,63.662940979003906
39.0,35.0,34.595,63.26730728149414
40.01,35.0,34.788,62.94145584106445
41.01,35.0,35.046,61.363948822021484
42.0,35.0,35.11,62.529605865478516
43.0,35.0,35.433,61.02003479003906
44.01,35.0,35.594,59.17383575439453
45.01,35.0,35.755,59.58500671386719
46.02,35.0,35.98,57.55080032348633
47.02,35.0,36.174,54.962825775146484
48.01,35.0,36.399,52.22433090209961
49.01,35.0,36.496,49.19538497924805
50.0,35.0,36.657,49.92473602294922
51.01,35.0,36.883,46.964107513427734
52.0,35.0,37.044,41.41544723510742
53.01,35.0,37.27,39.18949508666992
54.0,35.0,37.366,32.06875991821289
55.01,35.0,37.592,30.78569221496582
56.01,35.0,37.753,26.583934783935547
57.0,35.0,37.914,24.119827270507812
58.01,35.0,38.075,21.93950653076172
59.01,35.0,38.269,19.497417449951172
60.01,35.0,38.365,16.71662712097168
61.01,35.0,38.559,15.869203567504883
62.0,35.0,38.623,14.471260070800781
63.01,35.0,38.752,14.609214782714844
64.02,35.0,38.913,14.307907104492188
65.01,35.0,39.01,12.562788009643555
66.0,35.0,39.268,12.140253067016602
67.0,35.0,39.332,10.322758674621582
68.02,35.0,39.429,10.256197929382324
69.02,35.0,39.429,10.183793067932129
70.01,35.0,39.654,10.760066032409668
71.01,35.0,39.687,8.682807922363281
72.01,35.0,39.815,8.543205261230469
73.0,35.0,39.912,7.55862283706665
74.0,35.0,39.944,6.407430648803711
75.0,35.0,40.138,6.955390930175781
76.0,35.0,40.202,5.617091178894043
77.0,35.0,40.17,5.660665035247803
78.01,35.0,40.202,6.616267681121826
79.01,35.0,40.299,7.09211540222168
80.01,35.0,40.363,6.774011135101318
81.01,35.0,40.363,6.917405128479004
