Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
221.01,48.0,44.811,63.15451127410395,77.93615174413188,-14.781640470027924
222.01,48.0,45.004,63.13367140412791,77.93615174413188,-14.802480340003967
223.01,48.0,44.972,63.11583650231822,77.93615174413188,-14.82031524181366
224.01,48.0,45.068,63.13769382358058,77.93615174413188,-14.7984579205513
225.02,48.0,45.262,63.12899541974528,77.93615174413188,-14.807156324386597
226.0,48.0,45.358,63.101833583121135,77.93615174413188,-14.834318161010742
227.01,48.0,45.358,63.086259783511,77.93615174413188,-14.84989196062088
228.01,48.0,45.487,63.08895003915293,77.93615174413188,-14.847201704978945
229.0,48.0,45.616,63.0665026319073,77.93615174413188,-14.86964911222458
230.02,48.0,45.681,63.04588270307048,77.93615174413188,-14.8902690410614
231.01,48.0,45.777,63.03424459815486,77.93615174413188,-14.90190714597702
232.0,48.0,46.003,63.0215738427685,77.93615174413188,-14.914577901363373
233.0,48.0,46.035,63.000128687624766,77.93615174413188,-14.93602305650711
234.01,48.0,46.132,62.99084824443324,77.93615174413188,-14.94530349969864
235.02,48.0,46.261,62.98282307506068,77.93615174413188,-14.953328669071198
236.0,48.0,46.357,62.97364992022975,77.93615174413188,-14.96250182390213
237.01,48.0,46.454,62.96536457658274,77.93615174413188,-14.970787167549132
238.0,48.0,46.712,62.95875024915202,77.93615174413188,-14.977401494979858
239.01,48.0,46.712,62.94972372174723,77.93615174413188,-14.986428022384644
240.01,48.0,46.938,60.54466838726178,75.53343529590741,-14.98876690864563
241.01,48.0,47.002,60.541442583886536,75.53343529590741,-14.991992712020874
242.01,48.0,47.002,60.53995038160458,75.53343529590741,-14.993484914302826
243.01,48.0,47.26,60.539666067449005,75.53343529590741,-14.993769228458405
244.01,48.0,47.324,60.53772951254025,75.53343529590741,-14.995705783367155
245.0,48.0,47.389,57.5094628726187,72.50600908147719,-14.99654620885849
246.0,48.0,47.55,57.50904534208205,72.50600908147719,-14.996963739395142
247.01,48.0,47.646,57.508408764475845,72.50600908147719,-14.997600317001345
248.0,48.0,47.84,57.50796977626708,72.50600908147719,-14.998039305210114
249.0,48.0,47.904,57.507433334464096,72.50600908147719,-14.998575747013092
250.0,48.0,48.001,53.60053980053212,68.59933727682377,-14.998797476291656
251.01,48.0,48.033,53.60031717718388,68.59933727682377,-14.999020099639893
252.01,48.0,48.227,53.60023581684376,68.59933727682377,-14.999101459980013
253.01,48.0,48.355,53.599951502688185,68.59933727682377,-14.99938577413559
254.01,48.0,48.355,53.59979235828664,68.59933727682377,-14.99954491853714
255.01,48.0,48.517,49.07460272220492,64.07415836957811,-14.9995556473732
256.0,48.0,48.678,49.07448917535662,64.07415836957811,-14.999669194221497
257.01,48.0,48.678,49.07439440397143,64.07415836957811,-14.99976396560669
258.01,48.0,48.774,49.07438546327471,64.07415836957811,-14.999772906303406
259.0,48.0,48.871,49.07435327676653,64.07415836957811,-14.999805092811584
260.01,48.0,48.968,44.1235698195894,59.12341514553621,-14.999845325946808
261.0,48.0,49.032,44.12353763308122,59.12341514553621,-14.999877512454988
262.01,48.0,49.29,44.12351975168779,59.12341514553621,-14.99989539384842
263.01,48.0,49.258,44.123469683786176,59.12341514553621,-14.99994546175003
264.01,48.0,49.387,44.123469683786176,59.12341514553621,-14.99994546175003
265.01,48.0,49.516,39.28072417520207,54.28068394206685,-14.999959766864777
266.01,48.0,49.483,39.280712552296336,54.28068394206685,-14.999971389770508
267.01,48.0,49.645,39.28071523450535,54.28068394206685,-14.999968707561491
268.01,48.0,49.645,39.28070539973896,54.28068394206685,-14.99997854232788
269.0,48.0,49.773,39.28070629380864,54.28068394206685,-14.99997764825821
270.0,48.0,49.87,34.71763724650514,49.71762115325105,-14.99998390674591
271.01,48.0,49.967,34.717633670226455,49.71762115325105,-14.999987483024595
272.01,48.0,50.063,34.71763098801744,49.71762115325105,-14.999990165233612
273.0,48.0,50.063,34.71763098801744,49.71762115325105,-14.999990165233612
274.01,48.0,50.16,34.71763098801744,49.71762115325105,-14.999990165233612
275.01,48.0,50.289,30.44490733701161,45.444896608175554,-14.99998927116394
276.01,48.0,50.321,30.44490733701161,45.444896608175554,-14.99998927116394
277.02,48.0,50.418,30.44490823108129,45.444896608175554,-14.999988377094269
278.02,48.0,50.418,30.44490823108129,45.444896608175554,-14.999988377094269
279.01,48.0,50.515,30.44490912515096,45.444896608175554,-14.999987483024595
280.02,48.0,50.547,26.45660699703956,41.45659448006416,-14.999987483024595
281.0,48.0,50.515,26.45660789110923,41.45659448006416,-14.999986588954926
282.0,48.0,50.644,26.4566087851789,41.45659448006416,-14.999985694885254
283.0,48.0,50.676,26.4566087851789,41.45659448006416,-14.999985694885254
284.01,48.0,50.74,26.45660967924857,41.45659448006416,-14.999984800815582
