Time(s),Reference(C),Temperature(C),Control_Effort(%)
201.0,40.8,40.653,13.441158016219559
202.0,40.8,40.621,13.682909606986842
203.0,40.8,40.653,13.456003930130972
204.0,40.8,40.589,13.932812788521492
205.0,40.8,40.718,12.994847036805922
206.0,40.8,40.621,13.711098627573241
207.0,40.8,40.653,13.48419295071737
208.0,40.8,40.557,14.196059076731071
209.0,40.8,40.653,13.5019533998752
210.0,40.8,40.589,13.978762258265718
211.0,40.8,40.653,13.518256581409823
212.0,40.8,40.621,13.760008172177107
213.0,40.8,40.621,13.768159762944416
214.0,40.8,40.653,13.541254086088546
215.0,40.8,40.653,13.547948409232651
216.0,40.8,40.589,14.02475726762317
217.0,40.8,40.621,13.799308858390454
218.0,40.8,40.589,14.042517716781
219.0,40.8,40.589,14.052126575171517
220.0,40.8,40.589,14.061735433562035
221.0,40.8,40.557,14.306401559575734
222.0,40.8,40.718,13.13483580786019
223.0,40.8,40.524,14.563604741110366
224.0,40.8,40.686,13.386196257018046
225.0,40.8,40.621,13.868847847785338
226.0,40.8,40.557,14.347113973799063
227.0,40.8,40.589,14.123122832189607
228.0,40.8,40.589,14.132731690580126
229.0,40.8,40.621,13.907283281347409
230.0,40.8,40.621,13.91543487211472
231.0,40.8,40.589,14.158643730505265
232.0,40.8,40.653,13.698138053649368
233.0,40.8,40.621,13.939889644416652
234.0,40.8,40.653,13.712983967560783
235.0,40.8,40.653,13.719678290704886
236.0,40.8,40.653,13.72637261384899
237.0,40.8,40.686,13.490664129756654
238.0,40.8,40.653,13.738258452900766
239.0,40.8,40.686,13.502549968808431
240.0,40.8,40.718,13.27268421709287
241.0,40.8,40.621,13.98893580786019
242.0,40.8,40.686,13.519627323767878
243.0,40.8,40.621,14.002278914535173
244.0,40.8,40.782,12.827798627573266
245.0,40.8,40.718,13.29873287585768
246.0,40.8,40.75,13.06740985651897
247.0,40.8,40.653,13.782204179663083
248.0,40.8,40.75,13.076381160324333
249.0,40.8,40.782,12.84360087336241
250.0,40.8,40.686,13.549592389270057
251.0,40.8,40.718,13.319726637554497
252.0,40.8,40.847,12.37588627573293
253.0,40.8,40.718,13.321320524017379
254.0,40.8,40.75,13.089997504678665
255.0,40.8,40.718,13.327331752963104
256.0,40.8,40.814,12.625894198377978
257.0,40.8,40.782,12.860313911416059
258.0,40.8,40.718,13.331248159700474
259.0,40.8,40.782,12.86486787273858
260.0,40.8,40.847,12.388227510916959
261.0,40.8,40.814,12.628489956331814
262.0,40.8,40.782,12.862909669369897
263.0,40.8,40.782,12.863729382407952
