Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
0.0,35.0,30.244,51.70280711776461,36.92374603873934,14.779061079025269
1.0,35.0,30.405,51.756844688717976,36.92374603873934,14.833098649978638
2.01,35.0,30.373,51.67433993941988,36.92374603873934,14.750593900680542
3.0,35.0,30.309,50.95743911391939,36.92374603873934,14.033693075180054
4.01,35.0,30.309,49.25584571487154,36.92374603873934,12.332099676132202
5.01,35.0,30.405,55.167574808361856,42.911678478482095,12.25589632987976
6.01,35.0,30.309,56.17135755753788,42.911678478482095,13.259679079055786
7.01,35.0,30.341,56.1675184223679,42.911678478482095,13.255839943885803
8.01,35.0,30.405,55.724844858410684,42.911678478482095,12.813166379928589
9.01,35.0,30.405,55.80479972100529,42.911678478482095,12.893121242523193
10.0,35.0,30.438,61.97107259801801,48.29953496030744,13.671537637710571
11.0,35.0,30.534,62.03884665540632,48.29953496030744,13.739311695098877
12.01,35.0,30.47,61.91963855794843,48.29953496030744,13.620103597640991
13.01,35.0,30.566,62.04339210561689,48.29953496030744,13.743857145309448
14.02,35.0,30.534,62.05503289274152,48.29953496030744,13.755497932434082
15.0,35.0,30.695,66.73326966314204,52.72375580816158,14.009513854980469
16.0,35.0,30.792,65.67785260228999,52.72375580816158,12.954096794128418
17.0,35.0,30.856,65.35626289396174,52.72375580816158,12.632507085800171
18.0,35.0,30.856,64.24174067525752,52.72375580816158,11.517984867095947
19.01,35.0,30.921,64.55603477506526,52.72375580816158,11.832278966903687
20.01,35.0,31.146,65.58072802572138,52.72375580816158,12.856972217559814
21.01,35.0,31.114,64.62360677270777,52.72375580816158,11.899850964546204
22.01,35.0,31.211,62.25919839887508,52.72375580816158,9.535442590713501
23.01,35.0,31.308,62.560537429140886,52.72375580816158,9.836781620979309
24.01,35.0,31.533,62.57507857828029,52.72375580816158,9.851322770118713
25.01,35.0,31.598,63.43763229398616,52.72375580816158,10.713876485824585
26.0,35.0,31.694,62.937048049258074,52.72375580816158,10.213292241096497
27.01,35.0,31.888,61.663747997568926,52.72375580816158,8.939992189407349
28.01,35.0,31.92,59.97038003950008,52.72375580816158,7.246624231338501
29.01,35.0,31.92,59.33418688325771,52.72375580816158,6.61043107509613
30.01,35.0,32.178,59.83265575914272,52.72375580816158,7.10889995098114
31.0,35.0,32.371,58.79486975221523,52.72375580816158,6.07111394405365
32.01,35.0,32.436,58.06950387506374,52.72375580816158,5.345748066902161
33.01,35.0,32.564,58.135759802149614,52.72375580816158,5.412003993988037
34.0,35.0,32.661,58.18395552186855,52.72375580816158,5.46019971370697
35.01,35.0,32.79,58.27977833299526,52.72375580816158,5.556022524833679
36.01,35.0,32.983,57.63375756292232,52.72375580816158,4.910001754760742
37.01,35.0,33.112,56.79763969926723,52.72375580816158,4.073883891105652
38.0,35.0,33.338,56.31192383317836,52.72375580816158,3.5881680250167847
39.01,35.0,33.435,55.09534177331813,52.72375580816158,2.371585965156555
40.01,35.0,33.499,55.73518273382076,52.72375580816158,3.0114269256591797
41.02,35.0,33.692,55.19720670728572,52.72375580816158,2.4734508991241455
42.01,35.0,33.854,54.5523231938351,52.72375580816158,1.828567385673523
43.01,35.0,34.015,54.4514167025555,52.72375580816158,1.727660894393921
44.0,35.0,34.111,54.22685501127132,52.72375580816158,1.5030992031097412
45.01,35.0,34.272,51.7644145079645,50.01566251001681,1.7487519979476929
46.0,35.0,34.434,51.52360757074679,50.01566251001681,1.5079450607299805
47.01,35.0,34.595,51.47790630541171,50.01566251001681,1.4622437953948975
48.01,35.0,34.788,51.012696821311366,50.01566251001681,0.9970343112945557
49.01,35.0,34.853,50.15601714334811,50.01566251001681,0.14035463333129883
50.0,35.0,35.014,46.851656682451626,46.400843508203884,0.4508131742477417
51.0,35.0,35.239,46.575743205507656,46.400843508203884,0.17489969730377197
52.01,35.0,35.368,46.20497161861267,46.400843508203884,-0.19587188959121704
53.02,35.0,35.433,46.1077388596138,46.400843508203884,-0.2931046485900879
54.01,35.0,35.658,45.90027356859054,46.400843508203884,-0.5005699396133423
55.01,35.0,35.69,41.59357985203124,42.82850106899596,-1.2349212169647217
56.0,35.0,35.916,41.49270644132949,42.82850106899596,-1.3357946276664734
57.01,35.0,36.142,40.7483335370288,42.82850106899596,-2.080167531967163
58.0,35.0,36.271,40.13889362757064,42.82850106899596,-2.6896074414253235
59.01,35.0,36.335,40.466190182612905,42.82850106899596,-2.3623108863830566
60.01,35.0,36.432,37.38387708951318,39.37700515080773,-1.9931280612945557
61.01,35.0,36.657,37.402887692941064,39.37700515080773,-1.9741174578666687
62.01,35.0,36.754,37.86647801686608,39.37700515080773,-1.5105271339416504
63.0,35.0,36.915,38.437807312501306,39.37700515080773,-0.939197838306427
64.01,35.0,36.979,39.006672552121515,39.37700515080773,-0.37033259868621826
65.01,35.0,37.237,37.021428285026445,36.06758647956838,0.9538418054580688
66.01,35.0,37.366,38.132905302429094,36.06758647956838,2.0653188228607178
67.01,35.0,37.463,39.256652532005205,36.06758647956838,3.1890660524368286
68.0,35.0,37.56,40.68281525173177,36.06758647956838,4.615228772163391
69.01,35.0,37.656,41.628383336448564,36.06758647956838,5.560796856880188
70.0,35.0,37.85,38.468177273368426,32.981246664619036,5.48693060874939
71.0,35.0,37.914,37.14718754539449,32.981246664619036,4.165940880775452
72.01,35.0,38.075,35.27365203151662,32.981246664619036,2.292405366897583
73.01,35.0,38.14,35.318182065581865,32.981246664619036,2.3369354009628296
74.01,35.0,38.269,35.98259921321828,32.981246664619036,3.001352548599243
75.0,35.0,38.397,33.72366444484147,30.102619689859473,3.6210447549819946
76.01,35.0,38.494,33.553337019838416,30.102619689859473,3.450717329978943
77.0,35.0,38.623,32.99259082690629,30.102619689859473,2.889971137046814
78.0,35.0,38.623,32.804324788011634,30.102619689859473,2.7017050981521606
79.01,35.0,38.849,32.74013595000657,30.102619689859473,2.6375162601470947
80.01,35.0,38.913,30.023670789231407,27.431646582116233,2.5920242071151733
81.01,35.0,38.978,30.88608860634719,27.431646582116233,3.454442024230957
82.01,35.0,39.203,31.247959729661094,27.431646582116233,3.816313147544861
83.01,35.0,39.3,31.529496904839622,27.431646582116233,4.097850322723389
84.02,35.0,39.332,31.128377911080467,27.431646582116233,3.6967313289642334
85.01,35.0,39.396,28.487630411539048,24.97448556080815,3.513144850730896
86.01,35.0,39.558,28.663020059022873,24.97448556080815,3.6885344982147217
87.0,35.0,39.558,29.144748374376267,24.97448556080815,4.170262813568115
88.01,35.0,39.59,30.20485393658635,24.97448556080815,5.230368375778198
89.0,35.0,39.815,30.238853618059128,24.97448556080815,5.264368057250977
90.01,35.0,39.912,27.93247140803833,22.71010495582123,5.222366452217102
91.01,35.0,39.944,27.523683084635927,22.71010495582123,4.813578128814697
92.02,35.0,40.041,28.066063298373415,22.71010495582123,5.355958342552185
93.0,35.0,40.105,28.12447287002106,22.71010495582123,5.414367914199829
94.01,35.0,40.17,28.188674225001527,22.71010495582123,5.478569269180298
95.01,35.0,40.234,25.779847473858453,20.642644734142877,5.137202739715576
96.0,35.0,40.331,25.418400139568902,20.642644734142877,4.775755405426025
97.02,35.0,40.46,25.270431608913995,20.642644734142877,4.627786874771118
98.0,35.0,40.492,25.31713780855999,20.642644734142877,4.674493074417114
99.01,35.0,40.589,25.449835629223443,20.642644734142877,4.807190895080566
100.01,35.0,40.621,23.28838605113537,18.760202114062615,4.528183937072754
101.01,35.0,40.782,23.174969737010308,18.760202114062615,4.414767622947693
102.01,35.0,40.75,22.533514086680718,18.760202114062615,3.773311972618103
103.01,35.0,40.782,22.70106274314434,18.760202114062615,3.940860629081726
104.01,35.0,40.911,22.695117179827996,18.760202114062615,3.934915065765381
105.01,35.0,40.879,20.68957171484534,17.040442443338076,3.649129271507263
106.02,35.0,40.943,21.36201939627234,17.040442443338076,4.321576952934265
107.01,35.0,41.008,21.457811809030215,17.040442443338076,4.417369365692139
108.01,35.0,41.072,21.19807920500342,17.040442443338076,4.157636761665344
109.0,35.0,41.104,20.95175764605109,17.040442443338076,3.9113152027130127
110.01,35.0,41.201,19.500982461144194,15.46685963647531,4.034122824668884
111.0,35.0,41.201,19.340064225365385,15.46685963647531,3.8732045888900757
112.01,35.0,41.266,19.480327663590177,15.46685963647531,4.013468027114868
113.01,35.0,41.266,19.321401415039762,15.46685963647531,3.854541778564453
114.01,35.0,41.427,19.335488376785978,15.46685963647531,3.868628740310669
115.0,35.0,41.427,17.383682126638718,14.03017878019554,3.3535033464431763
116.0,35.0,41.459,17.56045221769554,14.03017878019554,3.5302734375
117.01,35.0,41.491,17.81638323747856,14.03017878019554,3.78620445728302
118.0,35.0,41.491,17.88302361452324,14.03017878019554,3.8528448343276978
119.01,35.0,41.523,17.80494629823906,14.03017878019554,3.774767518043518
120.01,35.0,41.491,16.42326740775649,12.71860031638686,3.704667091369629
121.0,35.0,41.523,16.60140006099288,12.71860031638686,3.882799744606018
122.01,35.0,41.62,16.582654996257467,12.71860031638686,3.8640546798706055
123.01,35.0,41.62,16.40019325767104,12.71860031638686,3.6815929412841797
124.01,35.0,41.588,16.637041254382773,12.71860031638686,3.9184409379959106
125.0,35.0,41.652,15.80147306248292,11.525309484449473,4.276163578033447
126.01,35.0,41.685,15.522457163778391,11.525309484449473,3.9971476793289185
127.01,35.0,41.652,15.360664527860727,11.525309484449473,3.835355043411255
128.02,35.0,41.813,15.662139456716623,11.525309484449473,4.136829972267151
129.0,35.0,41.717,15.251963537183848,11.525309484449473,3.726654052734375
130.0,35.0,41.813,14.62410065199957,10.439244833251095,4.184855818748474
131.02,35.0,41.781,14.570009436865902,10.439244833251095,4.130764603614807
132.01,35.0,41.781,14.767017689009762,10.439244833251095,4.327772855758667
133.01,35.0,41.781,14.71822473075018,10.439244833251095,4.2789798974990845
134.01,35.0,41.749,14.85644790198431,10.439244833251095,4.417203068733215
135.01,35.0,41.813,14.237603641377904,9.453680015431859,4.783923625946045
136.01,35.0,41.846,14.32309100710056,9.453680015431859,4.869410991668701
137.01,35.0,41.813,14.263190127240636,9.453680015431859,4.809510111808777
138.01,35.0,41.781,14.464193082677342,9.453680015431859,5.010513067245483
139.01,35.0,41.846,14.650281167851903,9.453680015431859,5.196601152420044
140.01,35.0,41.813,13.715339777671495,8.55687248488585,5.1584672927856445
141.01,35.0,41.846,13.841208694183031,8.55687248488585,5.28433620929718
142.01,35.0,41.813,13.920357105933824,8.55687248488585,5.363484621047974
143.01,35.0,41.91,14.182423231803575,8.55687248488585,5.625550746917725
144.01,35.0,41.846,13.985087750159899,8.55687248488585,5.428215265274048
145.0,35.0,41.781,13.462453783897965,7.742267550377457,5.720186233520508
146.0,35.0,41.749,13.677584828285783,7.742267550377457,5.935317277908325
147.01,35.0,41.813,13.84792655840358,7.742267550377457,6.105659008026123
148.0,35.0,41.781,13.843708337692826,7.742267550377457,6.101440787315369
149.0,35.0,41.717,14.015662969498246,7.742267550377457,6.273395419120789
150.0,48.0,41.717,22.56423512534625,16.065128241343565,6.4991068840026855
151.01,48.0,41.813,14.96761122779376,16.065128241343565,-1.0975170135498047
152.01,48.0,41.749,17.45085040168292,16.065128241343565,1.3857221603393555
153.01,48.0,41.781,18.980456982417174,16.065128241343565,2.9153287410736084
154.01,48.0,41.717,18.44518462256915,16.065128241343565,2.380056381225586
155.0,48.0,41.781,24.80136259912586,23.73726769804096,1.0640949010849
156.01,48.0,41.717,26.10863193391895,23.73726769804096,2.3713642358779907
157.02,48.0,41.685,25.91583474992847,23.73726769804096,2.178567051887512
158.01,48.0,41.62,24.83879014371967,23.73726769804096,1.101522445678711
159.01,48.0,41.717,25.554812992802617,23.73726769804096,1.8175452947616577
160.01,48.0,41.652,33.723505829974265,30.830725526019187,2.892780303955078
161.0,48.0,41.685,32.61608252446279,30.830725526019187,1.7853569984436035
162.01,48.0,41.717,32.1509785405837,30.830725526019187,1.3202530145645142
163.0,48.0,41.685,32.28820214192495,30.830725526019187,1.4574766159057617
164.0,48.0,41.652,32.0553256026946,30.830725526019187,1.224600076675415
165.02,48.0,41.749,38.35133798759357,37.37324007194415,0.9780979156494141
166.02,48.0,41.62,38.005629855803406,37.37324007194415,0.6323897838592529
167.02,48.0,41.717,37.83447809856311,37.37324007194415,0.4612380266189575
168.01,48.0,41.685,36.32657863538638,37.37324007194415,-1.0466614365577698
169.01,48.0,41.588,36.85578920286075,37.37324007194415,-0.5174508690834045
170.01,48.0,41.717,42.08968628478097,43.39946259093331,-1.3097763061523438
171.01,48.0,41.62,41.98047209811257,43.39946259093331,-1.4189904928207397
172.01,48.0,41.62,42.63588596415566,43.39946259093331,-0.7635766267776489
173.01,48.0,41.652,41.783630142927635,43.39946259093331,-1.6158324480056763
174.01,48.0,41.717,41.992474089384544,43.39946259093331,-1.406988501548767
175.01,48.0,41.813,46.98461475196504,48.92887296500825,-1.944258213043213
176.01,48.0,41.717,45.793735407024855,48.92887296500825,-3.1351375579833984
177.01,48.0,41.813,46.357381961971754,48.92887296500825,-2.571491003036499
178.01,48.0,41.781,45.5124512535634,48.92887296500825,-3.4164217114448547
179.01,48.0,41.717,45.07508667531633,48.92887296500825,-3.853786289691925
180.01,48.0,41.846,49.55513376685768,54.035662002293165,-4.480528235435486
181.0,48.0,41.878,49.8189057776609,54.035662002293165,-4.216756224632263
182.02,48.0,41.813,48.821574635235365,54.035662002293165,-5.2140873670578
183.01,48.0,41.91,48.75932235213905,54.035662002293165,-5.276339650154114
184.0,48.0,41.942,49.04606301280647,54.035662002293165,-4.989598989486694
185.01,48.0,42.071,53.50098981826525,58.7320215937398,-5.231031775474548
186.01,48.0,42.071,52.988240861584956,58.7320215937398,-5.743780732154846
187.02,48.0,42.071,52.540394210507685,58.7320215937398,-6.191627383232117
188.0,48.0,42.104,52.57952227561694,58.7320215937398,-6.152499318122864
189.01,48.0,42.104,52.22424581020098,58.7320215937398,-6.507775783538818
190.0,48.0,42.168,56.346078496592256,63.052656036036225,-6.70657753944397
191.0,48.0,42.136,55.31792072595856,63.052656036036225,-7.734735310077667
192.01,48.0,42.394,54.311100822108,63.052656036036225,-8.741555213928223
193.01,48.0,42.394,54.00910643877289,63.052656036036225,-9.043549597263336
194.0,48.0,42.458,53.021424990313264,63.052656036036225,-10.031231045722961
195.0,48.0,42.49,56.88305955381273,67.0472450181949,-10.164185464382172
196.0,48.0,42.522,56.80095355958818,67.0472450181949,-10.24629145860672
197.01,48.0,42.684,56.01289730520128,67.0472450181949,-11.034347712993622
198.01,48.0,42.651,55.670975558470474,67.0472450181949,-11.376269459724426
199.01,48.0,42.78,55.41143875570177,67.0472450181949,-11.635806262493134
200.01,48.0,42.877,58.60489025574408,70.77417269211493,-12.16928243637085
201.01,48.0,42.877,58.038948623950105,70.77417269211493,-12.735224068164825
202.0,48.0,42.941,57.889810650164705,70.77417269211493,-12.884362041950226
203.01,48.0,43.038,57.4047546074935,70.77417269211493,-13.36941808462143
204.01,48.0,43.135,56.94797530632697,70.77417269211493,-13.826197385787964
205.02,48.0,43.199,60.284926943691744,74.30051063767291,-14.01558369398117
206.01,48.0,43.296,60.14104609957553,74.30051063767291,-14.159464538097382
207.01,48.0,43.296,60.028344147118105,74.30051063767291,-14.27216649055481
208.01,48.0,43.425,59.95690708628513,74.30051063767291,-14.343603551387787
209.01,48.0,43.457,59.84410589209415,74.30051063767291,-14.456404745578766
210.0,48.0,43.521,63.14411603018439,77.7057089667002,-14.561592936515808
211.01,48.0,43.779,63.104223535505895,77.7057089667002,-14.601485431194305
212.0,48.0,43.779,63.00439529225028,77.7057089667002,-14.70131367444992
213.02,48.0,43.812,63.00115965410865,77.7057089667002,-14.704549312591553
214.01,48.0,43.973,63.03408645197547,77.7057089667002,-14.671622514724731
215.01,48.0,44.037,62.98803113505042,77.7057089667002,-14.71767783164978
216.02,48.0,44.102,62.97294281527198,77.7057089667002,-14.732766151428223
217.0,48.0,44.198,62.995895371882085,77.7057089667002,-14.709813594818115
218.01,48.0,44.359,62.973752842394475,77.7057089667002,-14.731956124305725
219.01,48.0,44.392,62.93871514603293,77.7057089667002,-14.766993820667267
220.0,48.0,44.682,62.95385353371299,77.7057089667002,-14.751855432987213
221.01,48.0,44.714,62.90376059815085,77.7057089667002,-14.801948368549347
222.01,48.0,44.778,62.891798840014104,77.7057089667002,-14.813910126686096
223.01,48.0,44.972,62.88953237339652,77.7057089667002,-14.81617659330368
224.01,48.0,44.972,62.868631706682805,77.7057089667002,-14.837077260017395
225.01,48.0,45.036,62.879551873652105,77.7057089667002,-14.826157093048096
226.01,48.0,45.165,62.8765075664202,77.7057089667002,-14.829201400279999
227.0,48.0,45.455,62.85531811520255,77.7057089667002,-14.85039085149765
228.01,48.0,45.423,62.81691514059699,77.7057089667002,-14.88879382610321
229.01,48.0,45.552,62.81825892731345,77.7057089667002,-14.88745003938675
230.0,48.0,45.681,62.798535750357274,77.7057089667002,-14.907173216342926
231.01,48.0,45.842,62.78181396528876,77.7057089667002,-14.923895001411438
232.01,48.0,45.971,62.76734434172309,77.7057089667002,-14.938364624977112
233.0,48.0,46.003,62.75550507113135,77.7057089667002,-14.950203895568848
234.01,48.0,46.1,62.750385628191594,77.7057089667002,-14.955323338508606
235.0,48.0,46.357,61.435843621933245,76.39812014027812,-14.96227651834488
236.01,48.0,46.422,61.42379245682933,76.39812014027812,-14.974327683448792
237.0,48.0,46.486,61.416585361206316,76.39812014027812,-14.981534779071808
238.0,48.0,46.583,61.413416778290056,76.39812014027812,-14.984703361988068
239.01,48.0,46.647,61.41012302561977,76.39812014027812,-14.987997114658356
240.0,48.0,46.841,59.31462740419576,74.30492048977086,-14.990293085575104
241.01,48.0,46.938,59.31173687694738,74.30492048977086,-14.993183612823486
242.0,48.0,47.066,59.310270602685904,74.30492048977086,-14.994649887084961
243.0,48.0,47.099,59.30912798164556,74.30492048977086,-14.995792508125305
244.01,48.0,47.292,59.30869346378515,74.30492048977086,-14.996227025985718
245.0,48.0,47.356,56.443862820149505,71.44104650068387,-14.997183680534363
246.01,48.0,47.582,56.4433934335719,71.44104650068387,-14.997653067111969
247.0,48.0,47.55,56.44275327968701,71.44104650068387,-14.998293220996857
248.0,48.0,47.646,56.44265403795346,71.44104650068387,-14.998392462730408
249.01,48.0,47.711,56.44247880029782,71.44104650068387,-14.998567700386047
250.0,48.0,47.937,52.75062888507142,67.74936288241639,-14.99873399734497
251.01,48.0,47.969,52.75021582488313,67.74936288241639,-14.999147057533264
252.0,48.0,48.001,52.75011658314958,67.74936288241639,-14.999246299266815
253.0,48.0,48.098,52.75006830338731,67.74936288241639,-14.999294579029083
254.01,48.0,48.194,52.74993866328492,67.74936288241639,-14.99942421913147
255.0,48.0,48.452,48.42684838492041,63.42638615090018,-14.999537765979767
256.01,48.0,48.42,48.42666152435904,63.42638615090018,-14.999724626541138
257.01,48.0,48.517,48.42665705401068,63.42638615090018,-14.999729096889496
258.01,48.0,48.646,48.42661771494513,63.42638615090018,-14.999768435955048
259.0,48.0,48.678,48.42656407076483,63.42638615090018,-14.999822080135345
260.01,48.0,48.839,43.77677573793256,58.77661301725232,-14.999837279319763
261.0,48.0,48.903,43.77673192851865,58.77661301725232,-14.999881088733673
262.0,48.0,48.903,43.7767113649162,58.77661301725232,-14.99990165233612
263.01,48.0,49.097,43.77671047084653,58.77661301725232,-14.999902546405792
264.01,48.0,49.193,43.776679178408024,58.77661301725232,-14.9999338388443
265.0,48.0,49.226,39.04210564100882,54.04205825531622,-14.999952614307404
266.0,48.0,49.322,39.04210117066046,54.04205825531622,-14.999957084655762
267.0,48.0,49.419,39.04209222996374,54.04205825531622,-14.999966025352478
268.01,48.0,49.612,39.04208507740637,54.04205825531622,-14.999973177909851
269.01,48.0,49.548,39.04207434857031,54.04205825531622,-14.99998390674591
270.0,48.0,49.709,34.53383987959873,49.533821104135626,-14.999981224536896
271.01,48.0,49.773,34.53383362111103,49.533821104135626,-14.999987483024597
272.01,48.0,49.87,34.533831832971686,49.533821104135626,-14.99998927116394
273.01,48.0,49.902,34.53383004483234,49.533821104135626,-14.999991059303284
274.01,48.0,49.935,34.53382915076267,49.533821104135626,-14.999991953372955
275.0,48.0,50.063,30.3064723647011,45.306464318074056,-14.999991953372955
276.01,48.0,50.096,30.30647147063143,45.306464318074056,-14.999992847442627
277.01,48.0,50.225,30.30647147063143,45.306464318074056,-14.999992847442627
278.01,48.0,50.192,30.30647147063143,45.306464318074056,-14.999992847442627
279.0,48.0,50.225,30.3064723647011,45.306464318074056,-14.999991953372955
280.01,48.0,50.354,26.355024859673442,41.355015918976726,-14.999991059303284
281.01,48.0,50.321,26.355024859673442,41.355015918976726,-14.999991059303284
282.01,48.0,50.386,26.355025753743114,41.355015918976726,-14.999990165233612
283.01,48.0,50.45,26.355025753743114,41.355015918976726,-14.999990165233612
284.0,48.0,50.45,26.355026647812785,41.355015918976726,-14.99998927116394
285.01,48.0,50.515,22.685470067040754,37.685459338204694,-14.99998927116394
286.0,48.0,50.515,22.685470961110425,37.685459338204694,-14.999988377094269
287.01,48.0,50.611,22.685471855180097,37.685459338204694,-14.999987483024597
288.01,48.0,50.579,22.685471855180097,37.685459338204694,-14.999987483024597
289.0,48.0,50.644,22.68547274924977,37.685459338204694,-14.999986588954926
290.01,48.0,50.676,19.28076544018179,34.28075113506704,-14.999985694885254
291.01,48.0,50.676,19.28076544018179,34.28075113506704,-14.999985694885254
292.0,48.0,50.772,19.28076633425146,34.28075113506704,-14.999984800815582
293.01,48.0,50.676,19.28076722832113,34.28075113506704,-14.99998390674591
294.0,48.0,50.676,19.280768122390803,34.28075113506704,-14.999983012676239
295.01,48.0,50.74,16.140078738896587,31.140059963433483,-14.999981224536896
296.02,48.0,50.805,16.14007963296626,31.140059963433483,-14.999980330467224
297.01,48.0,50.805,16.14008052703593,31.140059963433483,-14.999979436397552
298.0,48.0,50.74,16.140081421105602,31.140059963433483,-14.99997854232788
299.01,48.0,50.772,16.140083209244946,31.140059963433483,-14.999976754188538
300.01,28.0,50.805,0.0,0.0,-14.999974966049194
301.0,28.0,50.772,0.0,0.0,-14.997452795505524
302.01,28.0,50.805,0.0,0.0,-14.99717116355896
303.0,28.0,50.708,0.0,0.0,-14.996437132358551
304.01,28.0,50.74,0.0,0.0,-14.995270371437073
305.02,28.0,50.676,0.0,0.0,-14.993866682052612
306.01,28.0,50.611,0.0,0.0,-14.991889894008636
307.01,28.0,50.611,0.0,0.0,-14.98955637216568
308.01,28.0,50.547,0.0,0.0,-14.987172782421112
309.0,28.0,50.547,0.0,0.0,-14.983906745910645
310.02,28.0,50.547,0.0,0.0,-14.980287551879883
311.0,28.0,50.579,0.0,0.0,-14.975941479206085
312.0,28.0,50.515,0.0,0.0,-14.97105985879898
313.01,28.0,50.515,0.0,0.0,-14.964441955089569
314.0,28.0,50.386,0.0,0.0,-14.956748485565186
315.01,28.0,50.257,0.0,0.0,-14.946401417255402
316.0,28.0,50.225,0.0,0.0,-14.935007393360138
317.0,28.0,50.225,0.0,0.0,-14.923859238624573
318.0,28.0,50.192,0.0,0.0,-14.91139680147171
319.0,28.0,50.063,0.0,0.0,-14.896008968353271
320.0,28.0,49.935,0.0,0.0,-14.875183403491974
321.0,28.0,49.902,0.0,0.0,-14.83829140663147
322.0,28.0,49.967,0.0,0.0,-14.802967607975006
323.01,28.0,49.838,0.0,0.0,-14.791176617145538
324.01,28.0,49.773,0.0,0.0,-14.706988334655762
325.01,28.0,49.677,0.0,0.0,-14.62545096874237
326.0,28.0,49.548,0.0,0.0,-14.528999626636505
327.0,28.0,49.516,0.0,0.0,-14.44301426410675
328.0,28.0,49.548,0.0,0.0,-14.392839968204498
329.0,28.0,49.258,0.0,0.0,-14.364328980445862
330.0,28.0,49.322,0.0,0.0,-14.09776747226715
331.01,28.0,49.226,0.0,0.0,-14.132772088050842
332.01,28.0,49.161,0.0,0.0,-13.96542638540268
333.01,28.0,49.0,0.0,0.0,-13.816785514354706
334.01,28.0,48.936,0.0,0.0,-13.469335734844208
335.0,28.0,48.936,0.0,0.0,-13.239465057849884
336.0,28.0,48.807,0.0,0.0,-13.12552034854889
337.02,28.0,48.678,0.0,0.0,-12.688449919223785
338.01,28.0,48.581,0.0,0.0,-12.165709733963013
339.01,28.0,48.517,0.0,0.0,-11.840494573116302
340.0,28.0,48.323,0.0,0.0,-11.601044833660126
341.0,28.0,48.323,0.0,0.0,-10.770418345928192
342.0,28.0,48.227,0.0,0.0,-10.69064050912857
343.0,28.0,48.065,0.0,0.0,-10.472187995910645
344.01,28.0,48.001,0.0,0.0,-9.97703343629837
345.0,28.0,47.969,0.0,0.0,-9.87417608499527
346.0,28.0,48.001,0.0,0.0,-9.809634983539581
347.0,28.0,47.775,0.0,0.0,-9.837321639060974
348.01,28.0,47.646,0.0,0.0,-8.973855078220367
349.01,28.0,47.679,0.0,0.0,-8.515043556690216
350.0,28.0,47.518,0.0,0.0,-8.594309091567993
351.01,28.0,47.324,0.0,0.0,-7.946296334266663
352.0,28.0,47.324,0.0,0.0,-7.079105079174042
353.0,28.0,47.228,0.0,0.0,-6.983994841575623
354.01,28.0,47.163,0.0,0.0,-6.4485883712768555
355.01,28.0,46.97,0.0,0.0,-5.702996850013733
356.01,28.0,46.938,0.0,0.0,-4.818817377090454
357.01,28.0,46.841,0.0,0.0,-4.549533426761627
358.0,28.0,46.712,0.0,0.0,-4.113290011882782
359.0,28.0,46.647,0.0,0.0,-3.3133095502853394
360.0,28.0,46.615,0.0,0.0,-3.00750195980072
361.0,28.0,46.519,0.0,0.0,-2.9189524054527283
362.0,28.0,46.39,0.0,0.0,-2.2299563884735107
363.02,28.0,46.39,0.0,0.0,-1.4391258358955383
364.01,28.0,46.261,0.0,0.0,-1.481814980506897
365.01,28.0,46.067,0.0,0.0,-0.8027520775794983
366.0,28.0,46.003,0.5047684907913208,0.0,0.5047684907913208
367.01,28.0,46.035,1.14923894405365,0.0,1.14923894405365
368.01,28.0,45.906,1.467248797416687,0.0,1.467248797416687
369.01,28.0,45.713,3.017374277114868,0.0,3.017374277114868
370.01,28.0,45.648,4.239324331283569,0.0,4.239324331283569
371.02,28.0,45.584,4.521583914756775,0.0,4.521583914756775
372.0,28.0,45.487,5.416408181190491,0.0,5.416408181190491
373.01,28.0,45.455,6.230546236038208,0.0,6.230546236038208
374.0,28.0,45.391,6.633918285369873,0.0,6.633918285369873
375.01,28.0,45.262,7.044085264205933,0.0,7.044085264205933
376.01,28.0,45.165,7.76334285736084,0.0,7.76334285736084
377.01,28.0,45.068,8.621288537979126,0.0,8.621288537979126
378.0,28.0,45.068,9.475475549697876,0.0,9.475475549697876
379.01,28.0,45.004,10.300236940383911,0.0,10.300236940383911
380.01,28.0,44.778,10.778703689575195,0.0,10.778703689575195
381.01,28.0,44.714,11.498608589172363,0.0,11.498608589172363
382.02,28.0,44.649,11.86796486377716,0.0,11.86796486377716
383.01,28.0,44.553,12.216686010360718,0.0,12.216686010360718
384.01,28.0,44.617,12.512269020080566,0.0,12.512269020080566
385.01,28.0,44.521,12.428019046783447,0.0,12.428019046783447
386.01,28.0,44.392,12.547491788864136,0.0,12.547491788864136
387.01,28.0,44.295,12.532607316970825,0.0,12.532607316970825
388.01,28.0,44.263,12.470126152038574,0.0,12.470126152038574
389.01,28.0,44.134,12.430406212806702,0.0,12.430406212806702
390.01,28.0,44.134,12.595685720443726,0.0,12.595685720443726
391.0,28.0,44.005,12.572157382965088,0.0,12.572157382965088
392.01,28.0,44.037,12.65716552734375,0.0,12.65716552734375
