Time(s),Reference(C),Temperature(C),Control_Effort(%)
0.0,40.0,37.785,7.786187648773193
1.0,40.0,37.882,19.68768310546875
2.0,40.0,37.785,13.992393493652344
3.0,40.0,37.753,14.752901077270508
4.0,40.0,37.85,19.256309509277344
5.0,40.0,37.85,17.228803634643555
6.0,40.0,37.817,14.400693893432617
7.0,40.0,37.753,16.50153350830078
8.0,40.0,37.882,18.51542854309082
9.0,40.0,37.753,16.005786895751953
10.0,40.0,37.817,17.974987030029297
11.0,40.0,37.85,17.841646194458008
12.0,40.0,37.882,17.680376052856445
13.0,40.0,37.946,18.622053146362305
14.0,40.0,37.946,17.473379135131836
15.0,40.0,37.946,17.848297119140625
16.01,40.0,37.979,18.180343627929688
17.0,40.0,38.011,18.705848693847656
18.0,40.0,38.043,16.182178497314453
19.0,40.0,38.075,14.62155532836914
20.01,40.0,38.172,14.880699157714844
21.01,40.0,38.107,17.20012664794922
22.0,40.0,38.269,15.186601638793945
23.0,40.0,38.269,14.82125186920166
24.0,40.0,38.333,17.62150764465332
25.0,40.0,38.301,15.294093132019043
26.0,40.0,38.365,16.637670516967773
27.0,40.0,38.333,16.705577850341797
28.0,40.0,38.365,15.575307846069336
29.0,40.0,38.333,15.861603736877441
30.0,40.0,38.494,16.66867446899414
31.0,40.0,38.526,16.232316970825195
32.0,40.0,38.623,15.394648551940918
33.0,40.0,38.655,15.495077133178711
34.0,40.0,38.688,14.342862129211426
35.01,40.0,38.655,14.692211151123047
36.01,40.0,38.72,14.618772506713867
37.0,40.0,38.623,13.380631446838379
38.0,40.0,38.72,14.0775146484375
39.0,40.0,38.849,14.587200164794922
40.0,40.0,38.945,11.568981170654297
41.0,40.0,38.881,9.43463134765625
42.0,40.0,38.978,9.411361694335938
43.0,40.0,38.913,8.076986312866211
44.0,40.0,38.945,7.8159990310668945
45.0,40.0,38.978,7.999798774719238
46.0,40.0,39.042,6.804549694061279
47.0,40.0,39.042,6.10741662979126
48.0,40.0,39.203,6.013774871826172
49.0,40.0,39.268,4.612255096435547
50.0,40.0,39.235,3.7546544075012207
51.0,40.0,39.3,3.8902640342712402
52.0,40.0,39.268,3.542172908782959
53.0,40.0,39.3,3.5858571529388428
54.0,40.0,39.235,3.6355466842651367
55.0,40.0,39.268,3.7791223526000977
56.0,40.0,39.332,3.676462173461914
57.0,40.0,39.3,3.4900455474853516
58.0,40.0,39.364,3.4678101539611816
59.0,40.0,39.364,3.0932486057281494
60.0,40.0,39.429,3.1467885971069336
61.0,40.0,39.364,2.9296576976776123
62.0,40.0,39.493,2.9251277446746826
63.0,40.0,39.429,2.5251059532165527
64.01,40.0,39.558,2.2455811500549316
65.0,40.0,39.622,1.8125414848327637
66.01,40.0,39.622,1.1448323726654053
67.0,40.0,39.59,0.9664207696914673
68.0,40.0,39.558,1.0376065969467163
69.0,40.0,39.59,1.245775818824768
70.0,40.0,39.622,1.2177318334579468
