Time(s),Reference(C),Temperature(C),Control_Effort(%)
0.0,35.0,32.0,30.0
1.0,35.0,32.0,30.0
2.0,35.0,32.0,30.0
3.0,35.0,32.0,30.0
4.0,35.0,32.0,30.0
5.0,35.0,32.0,30.0
6.0,35.0,32.0,30.0
7.0,35.0,32.0,30.0
8.0,35.0,32.0,30.0
9.0,35.0,32.0,30.0
10.0,35.0,32.0,30.0
11.0,35.0,32.0,30.0
12.0,35.0,32.0,30.0
13.0,35.0,32.0,30.0
14.0,35.0,32.0,30.0
15.0,35.0,32.0,30.0
16.0,35.0,32.0,30.0
17.0,35.0,32.0,30.0
18.0,35.0,32.0,30.0
19.0,35.0,32.0,30.0
20.0,35.0,32.0,30.0
21.0,35.0,32.0,30.0
22.0,35.0,32.0,30.0
23.0,35.0,32.121,30.0
24.0,35.0,32.196,30.0
25.0,35.0,32.404,30.0
26.0,35.0,32.52,30.0
27.0,35.0,32.474,30.0
28.0,35.0,32.539,30.0
29.0,35.0,32.704,30.0
30.0,35.0,32.645,30.0
31.0,35.0,32.87,30.0
32.0,35.0,32.834,30.0
33.0,35.0,33.075,30.0
34.0,35.0,33.08,30.0
35.0,35.0,33.255,30.0
36.0,35.0,33.247,30.0
37.0,35.0,33.376,30.0
38.0,35.0,33.604,29.774649950573217
39.0,35.0,33.595,29.56526044329145
40.0,35.0,33.64,29.333912642141414
41.0,35.0,33.73,29.04426178526364
42.0,35.0,33.828,28.693702339566084
43.0,35.0,33.705,28.458892206255804
44.0,35.0,34.034,27.974400888552992
45.0,35.0,34.123,27.44444832401258
46.0,35.0,34.262,26.836936965421337
47.0,35.0,34.354,26.189011779883675
48.0,35.0,34.146,25.734126333400912
49.0,35.0,34.505,25.022769114174636
50.0,35.0,34.532,24.327042873509626
51.0,35.0,34.535,23.666398650766087
52.0,35.0,34.72,22.896679230896577
53.0,35.0,34.873,22.046344964247897
54.0,35.0,34.899,21.218652661969063
55.0,35.0,34.958,20.391058261481525
56.0,35.0,35.049,19.530527573524232
57.0,35.0,35.026,18.735908760322307
58.0,35.0,35.249,17.83597302834312
59.0,35.0,35.321,16.967326805909167
60.0,35.0,35.235,16.151951517835155
61.0,35.0,35.308,15.357008307340825
62.0,35.0,35.45,14.58204301306579
63.0,35.0,35.373,13.851661606870234
64.0,35.0,35.775,13.113159320109151
65.0,35.0,35.663,12.419572297969639
66.0,35.0,35.653,11.758764481176119
67.0,35.0,35.761,11.12082367084456
68.0,35.0,35.825,10.510559922954613
69.0,35.0,35.975,9.922275438860527
70.0,35.0,35.989,9.359534007325774
71.0,35.0,36.017,8.825083426398484
72.0,35.0,36.284,8.311845806508357
73.0,35.0,36.053,7.832392928390822
74.0,35.0,36.37,7.370215427878674
75.0,35.0,36.488,6.9309337754443385
76.0,35.0,36.53,6.515169098338661
77.0,35.0,36.226,6.124589601118221
78.0,35.0,36.311,5.754525977367427
79.0,35.0,36.471,5.403443982064735
80.0,35.0,36.579,5.071314824215026
81.0,35.0,36.445,4.75894459552731
82.0,35.0,36.671,4.462484327284951
83.0,35.0,36.576,4.183579746473064
84.0,35.0,36.725,3.9213478012343193
85.0,35.0,36.646,3.6735961982722207
86.0,35.0,36.876,3.440424157327622
87.0,35.0,36.656,3.221179432430787
88.0,35.0,36.708,3.0147919300765404
89.0,35.0,36.672,2.820381874805645
90.0,35.0,36.772,2.6377343624999887
91.0,35.0,36.865,2.466659187514477
92.0,35.0,36.731,2.3051232144564957
93.0,35.0,36.712,2.1537351476121716
94.0,35.0,36.82,2.0118301554496045
95.0,35.0,36.808,1.8829004700329117
96.0,35.0,36.694,1.7621555862433982
97.0,35.0,36.628,1.6473639657849073
98.0,35.0,36.769,1.5396462069977792
99.0,35.0,36.644,1.4389323905683016
100.0,35.0,36.681,1.3440718439862005
101.0,35.0,36.694,1.2548994775394446
102.0,35.0,36.809,1.1715857685472209
103.0,35.0,36.691,1.0931986709938744
104.0,35.0,36.708,1.0197048514532592
105.0,35.0,36.633,0.9507540164929209
106.0,35.0,36.642,0.8859170361601291
107.0,35.0,36.842,0.8251775406313522
108.0,35.0,36.665,0.7681547537466311
109.0,35.0,36.534,0.7148468856492659
110.0,35.0,36.641,0.6648181982110909
111.0,35.0,36.543,0.6180896503368046
112.0,35.0,36.59,0.5742292711851973
113.0,35.0,36.562,0.5332896649578052
114.0,35.0,36.574,0.49475779117378643
