Time(s),Reference(C),Temperature(C),Control_Effort(%),Base_NMPC(%),Residual_SAC(%)
138.0,35.0,39.558,10.243083930660646,5.688482022930543,4.5546019077301025
139.0,35.0,39.603,10.68935344283716,5.688482022930543,5.000871419906616
140.0,35.0,39.517,10.20069842252736,5.1480979195595244,5.0526005029678345
141.0,35.0,39.536,9.457699703311967,5.1480979195595244,4.309601783752441
142.0,35.0,39.606,10.120770382022904,5.1480979195595244,4.972672462463379
143.0,35.0,39.498,10.094978260135697,5.1480979195595244,4.946880340576172
144.0,35.0,39.451,9.810964511966752,5.1480979195595244,4.662866592407227
145.0,35.0,39.583,8.924754509348038,4.656340727228286,4.268413782119751
146.0,35.0,39.461,9.82665980758107,4.656340727228286,5.170319080352783
147.0,35.0,39.559,9.453401812929275,4.656340727228286,4.797061085700989
148.0,35.0,39.418,9.046051153558853,4.656340727228286,4.389710426330566
149.0,35.0,39.493,9.280118593591812,4.656340727228286,4.623777866363525
150.0,48.0,39.648,18.332223634164965,13.34538195554558,4.986841678619385
151.0,48.0,39.292,13.62878952447716,13.34538195554558,0.2834075689315796
152.0,48.0,39.626,12.009889523428118,13.34538195554558,-1.3354924321174622
153.0,48.0,39.483,11.632027964037096,13.34538195554558,-1.7133539915084839
154.0,48.0,39.349,11.713762919347918,13.34538195554558,-1.6316190361976624
155.0,48.0,39.45,18.776133425153006,21.328838236249197,-2.5527048110961914
156.0,48.0,39.547,17.622760302937735,21.328838236249197,-3.7060779333114624
157.0,48.0,39.385,18.34748155585598,21.328838236249197,-2.981356680393219
158.0,48.0,39.479,17.93422824851345,21.328838236249197,-3.3946099877357483
159.0,48.0,39.641,16.826491124547232,21.328838236249197,-4.502347111701965
160.0,48.0,39.472,23.90097003746473,28.691695745472543,-4.7907257080078125
161.0,48.0,39.476,24.55020498800718,28.691695745472543,-4.1414907574653625
162.0,48.0,39.455,23.14116996098005,28.691695745472543,-5.550525784492493
163.0,48.0,39.515,22.91340034771406,28.691695745472543,-5.778295397758484
164.0,48.0,39.574,23.804002817158334,28.691695745472543,-4.887692928314209
165.0,48.0,39.397,30.64487654196082,35.43861168848334,-4.793735146522522
166.0,48.0,39.417,28.279227199423893,35.43861168848334,-7.159384489059448
167.0,48.0,39.417,27.611864092219456,35.43861168848334,-7.8267475962638855
168.0,48.0,39.431,27.883584382403477,35.43861168848334,-7.5550273060798645
169.0,48.0,39.213,27.007489981520756,35.43861168848334,-8.431121706962585
170.0,48.0,39.433,31.755950116167902,41.626508795271754,-9.870558679103851
171.0,48.0,39.481,31.843661927233576,41.626508795271754,-9.782846868038177
172.0,48.0,39.355,31.850837730418085,41.626508795271754,-9.775671064853668
173.0,48.0,39.385,30.98303046132171,41.626508795271754,-10.643478333950043
